perm_pos,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17
442,1.0,0.5882352941176471,0.23529411764705882,0.5294117647058824,0.7647058823529411,0.8235294117647058,0.4117647058823529,0.7058823529411765,0.6470588235294118,0.9411764705882353,0.17647058823529413,0.8823529411764706,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.0
443,0.35294117647058826,0.47058823529411764,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.5294117647058824,0.4117647058823529,0.6470588235294118,0.5882352941176471,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,1.0,0.17647058823529413,0.8235294117647058,0.7058823529411765,0.23529411764705882
444,0.47058823529411764,0.058823529411764705,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.11764705882352941,0.7058823529411765,0.5294117647058824,0.5882352941176471,0.29411764705882354,0.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.9411764705882353,0.6470588235294118,0.17647058823529413,1.0
445,0.9411764705882353,0.47058823529411764,0.8235294117647058,0.35294117647058826,0.7647058823529411,0.17647058823529413,0.23529411764705882,1.0,0.29411764705882354,0.0,0.6470588235294118,0.5882352941176471,0.4117647058823529,0.7058823529411765,0.058823529411764705,0.11764705882352941,0.8823529411764706,0.5294117647058824
446,0.17647058823529413,0.11764705882352941,0.8823529411764706,0.23529411764705882,0.4117647058823529,0.7058823529411765,0.47058823529411764,0.5882352941176471,1.0,0.8235294117647058,0.058823529411764705,0.7647058823529411,0.35294117647058826,0.5294117647058824,0.6470588235294118,0.9411764705882353,0.0,0.29411764705882354
447,0.4117647058823529,0.8823529411764706,0.8235294117647058,0.23529411764705882,0.0,0.9411764705882353,0.29411764705882354,0.7058823529411765,1.0,0.17647058823529413,0.47058823529411764,0.6470588235294118,0.11764705882352941,0.5294117647058824,0.5882352941176471,0.058823529411764705,0.7647058823529411,0.35294117647058826
448,0.0,0.5294117647058824,0.8823529411764706,0.7647058823529411,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.8235294117647058,1.0,0.6470588235294118,0.47058823529411764,0.7058823529411765,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.9411764705882353,0.058823529411764705
449,0.8235294117647058,0.35294117647058826,0.7647058823529411,1.0,0.8823529411764706,0.5882352941176471,0.47058823529411764,0.5294117647058824,0.7058823529411765,0.058823529411764705,0.4117647058823529,0.9411764705882353,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.6470588235294118,0.17647058823529413,0.0
450,0.5294117647058824,0.7058823529411765,0.5882352941176471,0.8823529411764706,0.058823529411764705,0.4117647058823529,1.0,0.7647058823529411,0.29411764705882354,0.0,0.35294117647058826,0.17647058823529413,0.6470588235294118,0.47058823529411764,0.23529411764705882,0.11764705882352941,0.9411764705882353,0.8235294117647058
451,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.6470588235294118,0.4117647058823529,1.0,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.9411764705882353,0.5294117647058824,0.8235294117647058,0.35294117647058826,0.7647058823529411,0.47058823529411764,0.17647058823529413,0.0,0.23529411764705882
452,0.9411764705882353,0.5882352941176471,1.0,0.6470588235294118,0.0,0.17647058823529413,0.7647058823529411,0.29411764705882354,0.47058823529411764,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.8235294117647058,0.11764705882352941,0.5294117647058824,0.8823529411764706,0.7058823529411765,0.23529411764705882
453,1.0,0.29411764705882354,0.5294117647058824,0.9411764705882353,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.7647058823529411,0.0,0.23529411764705882,0.5882352941176471,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.4117647058823529
454,0.6470588235294118,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.9411764705882353,0.5882352941176471,0.7058823529411765,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.7647058823529411,0.35294117647058826,0.0,1.0,0.29411764705882354
455,0.29411764705882354,0.7647058823529411,0.7058823529411765,0.47058823529411764,0.0,0.9411764705882353,0.5882352941176471,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.8235294117647058,1.0,0.23529411764705882,0.11764705882352941,0.8823529411764706,0.5294117647058824,0.6470588235294118,0.17647058823529413
456,0.5294117647058824,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.9411764705882353,0.7647058823529411,0.23529411764705882,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.7058823529411765,0.8235294117647058,0.4117647058823529,0.058823529411764705,0.8823529411764706,1.0,0.6470588235294118
457,0.35294117647058826,0.5882352941176471,0.4117647058823529,0.6470588235294118,0.8235294117647058,0.47058823529411764,0.7058823529411765,0.9411764705882353,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.8823529411764706,1.0,0.7647058823529411,0.5294117647058824,0.0
458,0.0,0.5294117647058824,0.9411764705882353,0.8823529411764706,0.11764705882352941,0.17647058823529413,0.7647058823529411,0.29411764705882354,0.35294117647058826,0.5882352941176471,0.4117647058823529,0.6470588235294118,0.23529411764705882,0.7058823529411765,0.47058823529411764,0.058823529411764705,1.0,0.8235294117647058
459,0.0,0.11764705882352941,0.35294117647058826,1.0,0.7058823529411765,0.17647058823529413,0.4117647058823529,0.9411764705882353,0.23529411764705882,0.5882352941176471,0.5294117647058824,0.8235294117647058,0.47058823529411764,0.8823529411764706,0.6470588235294118,0.058823529411764705,0.7647058823529411,0.29411764705882354
460,0.47058823529411764,0.8235294117647058,0.5294117647058824,0.8823529411764706,1.0,0.35294117647058826,0.23529411764705882,0.7058823529411765,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.0,0.6470588235294118,0.058823529411764705,0.9411764705882353,0.5882352941176471,0.4117647058823529,0.7647058823529411
461,0.0,0.5882352941176471,0.8235294117647058,0.29411764705882354,0.7647058823529411,1.0,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.7058823529411765,0.8823529411764706,0.23529411764705882,0.9411764705882353,0.058823529411764705,0.17647058823529413,0.5294117647058824,0.6470588235294118,0.11764705882352941
462,0.5294117647058824,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.7647058823529411,0.4117647058823529,0.0,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.5882352941176471,0.7058823529411765,0.23529411764705882,0.6470588235294118,1.0,0.9411764705882353,0.8235294117647058
463,0.11764705882352941,0.9411764705882353,0.8235294117647058,0.23529411764705882,0.6470588235294118,0.29411764705882354,0.47058823529411764,0.5294117647058824,0.7647058823529411,0.35294117647058826,0.7058823529411765,0.17647058823529413,0.4117647058823529,0.0,1.0,0.058823529411764705,0.8823529411764706,0.5882352941176471
464,0.5882352941176471,0.11764705882352941,0.7058823529411765,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.23529411764705882,0.0,0.35294117647058826,0.17647058823529413,0.7647058823529411,0.6470588235294118,0.9411764705882353,0.8823529411764706,1.0
465,0.9411764705882353,1.0,0.8235294117647058,0.29411764705882354,0.17647058823529413,0.7058823529411765,0.4117647058823529,0.0,0.058823529411764705,0.5882352941176471,0.35294117647058826,0.47058823529411764,0.6470588235294118,0.7647058823529411,0.23529411764705882,0.11764705882352941,0.5294117647058824,0.8823529411764706
466,0.23529411764705882,1.0,0.35294117647058826,0.8235294117647058,0.7058823529411765,0.058823529411764705,0.17647058823529413,0.9411764705882353,0.11764705882352941,0.6470588235294118,0.7647058823529411,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.0,0.29411764705882354,0.8823529411764706,0.5882352941176471
467,0.7647058823529411,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.8235294117647058,0.47058823529411764,0.4117647058823529,0.6470588235294118,0.058823529411764705,0.5882352941176471,0.17647058823529413,0.7058823529411765,0.0,1.0,0.35294117647058826,0.5294117647058824,0.9411764705882353,0.8823529411764706
468,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.5882352941176471,1.0,0.0,0.8235294117647058,0.11764705882352941,0.9411764705882353,0.4117647058823529,0.7647058823529411,0.7058823529411765,0.058823529411764705,0.8823529411764706,0.6470588235294118,0.23529411764705882
469,0.29411764705882354,0.8823529411764706,0.35294117647058826,0.6470588235294118,0.8235294117647058,0.4117647058823529,0.7058823529411765,0.058823529411764705,0.9411764705882353,1.0,0.47058823529411764,0.17647058823529413,0.0,0.5882352941176471,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.7647058823529411
470,0.058823529411764705,0.0,0.9411764705882353,0.4117647058823529,0.7058823529411765,0.47058823529411764,0.6470588235294118,0.35294117647058826,0.8235294117647058,0.8823529411764706,0.5882352941176471,1.0,0.7647058823529411,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.29411764705882354
471,1.0,0.17647058823529413,0.058823529411764705,0.7058823529411765,0.5294117647058824,0.8823529411764706,0.4117647058823529,0.7647058823529411,0.47058823529411764,0.8235294117647058,0.6470588235294118,0.0,0.11764705882352941,0.5882352941176471,0.35294117647058826,0.29411764705882354,0.9411764705882353,0.23529411764705882
472,0.058823529411764705,0.4117647058823529,0.17647058823529413,0.23529411764705882,1.0,0.47058823529411764,0.5882352941176471,0.9411764705882353,0.35294117647058826,0.11764705882352941,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.5294117647058824,0.0,0.6470588235294118,0.29411764705882354,0.8823529411764706
473,0.5882352941176471,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.9411764705882353,1.0,0.35294117647058826,0.058823529411764705,0.5294117647058824,0.8823529411764706,0.0,0.6470588235294118,0.11764705882352941,0.4117647058823529,0.29411764705882354
474,0.7647058823529411,0.058823529411764705,0.8235294117647058,0.29411764705882354,0.7058823529411765,0.9411764705882353,1.0,0.23529411764705882,0.8823529411764706,0.0,0.5882352941176471,0.17647058823529413,0.6470588235294118,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.35294117647058826,0.11764705882352941
475,0.35294117647058826,0.5882352941176471,0.9411764705882353,0.4117647058823529,0.29411764705882354,0.7647058823529411,0.5294117647058824,0.0,0.11764705882352941,1.0,0.7058823529411765,0.058823529411764705,0.6470588235294118,0.8823529411764706,0.8235294117647058,0.23529411764705882,0.47058823529411764,0.17647058823529413
476,0.17647058823529413,0.7647058823529411,0.9411764705882353,0.4117647058823529,0.0,0.6470588235294118,0.47058823529411764,0.8823529411764706,0.11764705882352941,0.8235294117647058,0.23529411764705882,0.5882352941176471,0.7058823529411765,0.29411764705882354,0.5294117647058824,1.0,0.058823529411764705,0.35294117647058826
477,0.6470588235294118,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.8235294117647058,0.47058823529411764,0.11764705882352941,0.5882352941176471,1.0,0.7058823529411765,0.0,0.058823529411764705,0.17647058823529413,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.29411764705882354,0.5294117647058824
478,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.9411764705882353,0.7058823529411765,0.29411764705882354,0.8235294117647058,1.0,0.5294117647058824,0.47058823529411764,0.8823529411764706,0.35294117647058826,0.058823529411764705,0.0,0.7647058823529411,0.6470588235294118,0.4117647058823529
479,0.5294117647058824,0.23529411764705882,0.35294117647058826,0.8823529411764706,0.4117647058823529,0.11764705882352941,0.5882352941176471,0.6470588235294118,0.8235294117647058,1.0,0.47058823529411764,0.9411764705882353,0.058823529411764705,0.7647058823529411,0.17647058823529413,0.7058823529411765,0.0,0.29411764705882354
480,0.7647058823529411,0.6470588235294118,0.11764705882352941,0.29411764705882354,0.7058823529411765,0.4117647058823529,0.47058823529411764,0.5882352941176471,0.058823529411764705,0.35294117647058826,0.9411764705882353,0.17647058823529413,0.8235294117647058,0.8823529411764706,1.0,0.23529411764705882,0.5294117647058824,0.0
481,0.47058823529411764,0.23529411764705882,0.9411764705882353,0.17647058823529413,0.0,0.5882352941176471,0.8235294117647058,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.35294117647058826,0.8823529411764706,0.4117647058823529,0.058823529411764705,0.29411764705882354,0.7058823529411765,1.0,0.11764705882352941
482,1.0,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.17647058823529413,0.058823529411764705,0.6470588235294118,0.8235294117647058,0.23529411764705882,0.9411764705882353,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.29411764705882354,0.0
483,0.058823529411764705,0.47058823529411764,0.8235294117647058,0.5294117647058824,0.9411764705882353,0.6470588235294118,0.4117647058823529,0.11764705882352941,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.0,0.23529411764705882,0.17647058823529413,0.35294117647058826,1.0,0.5882352941176471,0.29411764705882354
484,1.0,0.7647058823529411,0.5294117647058824,0.6470588235294118,0.5882352941176471,0.058823529411764705,0.4117647058823529,0.8823529411764706,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0,0.8235294117647058,0.7058823529411765,0.47058823529411764,0.9411764705882353
485,0.8235294117647058,0.47058823529411764,0.17647058823529413,0.8823529411764706,0.11764705882352941,0.9411764705882353,0.6470588235294118,0.5882352941176471,0.7058823529411765,0.058823529411764705,0.5294117647058824,1.0,0.29411764705882354,0.23529411764705882,0.0,0.4117647058823529,0.35294117647058826,0.7647058823529411
486,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.7647058823529411,0.9411764705882353,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.0,0.7058823529411765,0.058823529411764705,0.5294117647058824,1.0,0.8823529411764706,0.6470588235294118,0.8235294117647058,0.5882352941176471,0.35294117647058826
487,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.9411764705882353,0.29411764705882354,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.17647058823529413,0.7058823529411765,1.0,0.47058823529411764,0.6470588235294118,0.0
488,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.35294117647058826,0.5882352941176471,0.23529411764705882,0.47058823529411764,0.9411764705882353,0.11764705882352941,0.4117647058823529,0.17647058823529413,0.6470588235294118,1.0,0.058823529411764705,0.0,0.7647058823529411,0.29411764705882354
489,0.5294117647058824,0.35294117647058826,0.6470588235294118,0.23529411764705882,0.4117647058823529,0.7058823529411765,0.8235294117647058,0.29411764705882354,0.5882352941176471,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.9411764705882353,0.17647058823529413,0.11764705882352941,0.058823529411764705,1.0,0.0
490,0.5882352941176471,0.7058823529411765,1.0,0.23529411764705882,0.7647058823529411,0.6470588235294118,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.29411764705882354,0.9411764705882353,0.35294117647058826,0.11764705882352941,0.8823529411764706,0.5294117647058824,0.4117647058823529,0.0,0.8235294117647058
491,0.35294117647058826,0.29411764705882354,0.7647058823529411,0.11764705882352941,0.0,0.7058823529411765,0.17647058823529413,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.9411764705882353,0.6470588235294118,0.23529411764705882,0.8823529411764706,0.8235294117647058,0.5294117647058824,1.0,0.4117647058823529
492,0.47058823529411764,1.0,0.8235294117647058,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.6470588235294118,0.7058823529411765,0.8823529411764706,0.4117647058823529,0.11764705882352941,0.7647058823529411,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.9411764705882353,0.0,0.5882352941176471
493,0.058823529411764705,0.7647058823529411,0.5882352941176471,1.0,0.9411764705882353,0.8235294117647058,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.5294117647058824,0.4117647058823529,0.0,0.17647058823529413,0.29411764705882354,0.7058823529411765,0.6470588235294118,0.8823529411764706
494,0.4117647058823529,0.7647058823529411,0.35294117647058826,0.7058823529411765,0.058823529411764705,0.9411764705882353,0.0,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.8823529411764706,0.8235294117647058,0.5294117647058824,1.0,0.47058823529411764
495,0.8823529411764706,0.8235294117647058,0.35294117647058826,0.17647058823529413,0.9411764705882353,0.058823529411764705,0.0,0.7647058823529411,0.23529411764705882,0.29411764705882354,1.0,0.7058823529411765,0.5294117647058824,0.5882352941176471,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.6470588235294118
496,0.7058823529411765,0.9411764705882353,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.8235294117647058,1.0,0.23529411764705882,0.5294117647058824,0.8823529411764706,0.4117647058823529,0.6470588235294118,0.7647058823529411,0.058823529411764705,0.0,0.11764705882352941,0.5882352941176471,0.47058823529411764
497,1.0,0.47058823529411764,0.5294117647058824,0.35294117647058826,0.6470588235294118,0.8823529411764706,0.9411764705882353,0.0,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.7647058823529411,0.29411764705882354,0.7058823529411765,0.11764705882352941,0.8235294117647058,0.058823529411764705
498,0.0,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.8823529411764706,0.8235294117647058,0.35294117647058826,0.5294117647058824,0.058823529411764705,1.0,0.47058823529411764,0.6470588235294118,0.7647058823529411,0.7058823529411765,0.9411764705882353,0.17647058823529413
499,0.17647058823529413,0.9411764705882353,1.0,0.7058823529411765,0.0,0.23529411764705882,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.35294117647058826,0.8823529411764706,0.5882352941176471,0.29411764705882354,0.6470588235294118,0.47058823529411764,0.7647058823529411,0.4117647058823529,0.5294117647058824
500,0.47058823529411764,0.4117647058823529,0.0,0.7647058823529411,1.0,0.058823529411764705,0.6470588235294118,0.11764705882352941,0.7058823529411765,0.8823529411764706,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.8235294117647058,0.17647058823529413,0.5294117647058824,0.5882352941176471,0.9411764705882353
501,0.5882352941176471,0.7058823529411765,0.4117647058823529,0.23529411764705882,0.8235294117647058,0.058823529411764705,0.35294117647058826,0.47058823529411764,0.9411764705882353,0.7647058823529411,0.17647058823529413,0.8823529411764706,0.5294117647058824,0.29411764705882354,1.0,0.0,0.6470588235294118,0.11764705882352941
502,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.0,0.7058823529411765,0.17647058823529413,1.0,0.9411764705882353,0.058823529411764705,0.8235294117647058,0.23529411764705882,0.8823529411764706,0.11764705882352941,0.7647058823529411,0.6470588235294118
503,0.9411764705882353,0.7647058823529411,0.6470588235294118,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.8235294117647058,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.5882352941176471,0.058823529411764705,0.0,1.0,0.4117647058823529,0.7058823529411765,0.8823529411764706,0.11764705882352941
504,0.7058823529411765,0.5882352941176471,0.8823529411764706,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.9411764705882353,0.35294117647058826,0.47058823529411764,1.0,0.0,0.7647058823529411,0.8235294117647058,0.4117647058823529,0.5294117647058824
505,0.6470588235294118,0.5882352941176471,1.0,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.7647058823529411,0.11764705882352941,0.9411764705882353,0.0,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.8823529411764706,0.5294117647058824,0.47058823529411764,0.8235294117647058
506,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.0,0.29411764705882354,0.7647058823529411,1.0,0.4117647058823529,0.23529411764705882,0.9411764705882353,0.5882352941176471,0.058823529411764705,0.8823529411764706,0.35294117647058826,0.7058823529411765,0.11764705882352941,0.47058823529411764,0.5294117647058824
507,0.7058823529411765,0.4117647058823529,0.35294117647058826,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.6470588235294118,0.0,0.11764705882352941,0.7647058823529411,1.0,0.29411764705882354,0.23529411764705882,0.9411764705882353,0.8823529411764706,0.5882352941176471
508,0.8235294117647058,0.35294117647058826,0.7647058823529411,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.23529411764705882,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.11764705882352941,1.0,0.29411764705882354,0.8823529411764706,0.9411764705882353,0.17647058823529413,0.0,0.6470588235294118
509,0.23529411764705882,0.0,0.47058823529411764,0.4117647058823529,1.0,0.5882352941176471,0.8235294117647058,0.5294117647058824,0.35294117647058826,0.9411764705882353,0.7058823529411765,0.29411764705882354,0.8823529411764706,0.7647058823529411,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.11764705882352941
510,0.4117647058823529,0.8235294117647058,0.29411764705882354,0.5294117647058824,0.5882352941176471,0.9411764705882353,1.0,0.6470588235294118,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.7647058823529411,0.058823529411764705,0.0,0.8823529411764706,0.23529411764705882,0.7058823529411765
511,0.0,0.8823529411764706,0.17647058823529413,0.47058823529411764,0.35294117647058826,1.0,0.6470588235294118,0.29411764705882354,0.23529411764705882,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.8235294117647058,0.5882352941176471,0.11764705882352941,0.7647058823529411,0.9411764705882353,0.7058823529411765
512,0.47058823529411764,1.0,0.11764705882352941,0.29411764705882354,0.8823529411764706,0.058823529411764705,0.35294117647058826,0.4117647058823529,0.9411764705882353,0.6470588235294118,0.5882352941176471,0.7647058823529411,0.23529411764705882,0.8235294117647058,0.0,0.17647058823529413,0.7058823529411765,0.5294117647058824
513,0.17647058823529413,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.5882352941176471,0.35294117647058826,0.4117647058823529,0.29411764705882354,0.0,0.7647058823529411,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.6470588235294118,0.7058823529411765,1.0
514,0.5882352941176471,0.23529411764705882,0.35294117647058826,0.8823529411764706,0.9411764705882353,0.4117647058823529,0.6470588235294118,0.7058823529411765,0.11764705882352941,0.0,1.0,0.058823529411764705,0.47058823529411764,0.8235294117647058,0.5294117647058824,0.7647058823529411,0.29411764705882354,0.17647058823529413
515,0.11764705882352941,0.058823529411764705,0.8235294117647058,0.5294117647058824,0.0,0.23529411764705882,0.5882352941176471,0.8823529411764706,0.6470588235294118,0.35294117647058826,0.4117647058823529,0.9411764705882353,0.7647058823529411,1.0,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.7058823529411765
516,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.0,1.0,0.7647058823529411,0.6470588235294118,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.7058823529411765,0.23529411764705882,0.5882352941176471,0.47058823529411764,0.058823529411764705
517,0.5882352941176471,0.17647058823529413,0.4117647058823529,0.29411764705882354,0.5294117647058824,0.7058823529411765,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.8823529411764706,0.0,0.8235294117647058,0.9411764705882353,1.0,0.7647058823529411,0.058823529411764705,0.6470588235294118,0.35294117647058826
518,0.6470588235294118,0.7058823529411765,0.4117647058823529,0.058823529411764705,0.7647058823529411,0.5294117647058824,0.8823529411764706,0.23529411764705882,0.5882352941176471,0.0,0.29411764705882354,1.0,0.9411764705882353,0.35294117647058826,0.8235294117647058,0.47058823529411764,0.17647058823529413,0.11764705882352941
519,0.8235294117647058,0.0,0.11764705882352941,0.47058823529411764,0.5294117647058824,0.8823529411764706,0.058823529411764705,0.23529411764705882,0.6470588235294118,0.5882352941176471,0.9411764705882353,0.29411764705882354,0.7058823529411765,0.17647058823529413,0.7647058823529411,0.35294117647058826,1.0,0.4117647058823529
520,0.7647058823529411,0.8235294117647058,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.9411764705882353,0.0,0.6470588235294118,1.0,0.7058823529411765,0.4117647058823529,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.8823529411764706
521,0.29411764705882354,0.6470588235294118,0.0,0.7058823529411765,0.9411764705882353,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.8235294117647058,1.0,0.4117647058823529,0.7647058823529411,0.8823529411764706,0.23529411764705882,0.5294117647058824,0.47058823529411764,0.11764705882352941,0.35294117647058826
522,0.0,0.9411764705882353,1.0,0.6470588235294118,0.35294117647058826,0.47058823529411764,0.4117647058823529,0.7058823529411765,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.5882352941176471,0.8823529411764706,0.8235294117647058,0.058823529411764705,0.5294117647058824,0.7647058823529411
523,0.17647058823529413,0.35294117647058826,0.7058823529411765,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.7647058823529411,0.47058823529411764,0.5882352941176471,0.11764705882352941,0.4117647058823529,0.8235294117647058,0.6470588235294118,1.0,0.9411764705882353,0.8823529411764706,0.5294117647058824,0.0
524,0.35294117647058826,0.8823529411764706,0.7647058823529411,0.058823529411764705,0.23529411764705882,0.6470588235294118,0.47058823529411764,0.0,0.7058823529411765,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.11764705882352941,0.29411764705882354,1.0,0.9411764705882353,0.5882352941176471,0.17647058823529413
525,0.5882352941176471,0.17647058823529413,0.5294117647058824,1.0,0.7647058823529411,0.8235294117647058,0.4117647058823529,0.6470588235294118,0.29411764705882354,0.8823529411764706,0.35294117647058826,0.9411764705882353,0.0,0.7058823529411765,0.23529411764705882,0.47058823529411764,0.11764705882352941,0.058823529411764705
526,1.0,0.8235294117647058,0.35294117647058826,0.9411764705882353,0.47058823529411764,0.23529411764705882,0.6470588235294118,0.5882352941176471,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.8823529411764706,0.11764705882352941,0.7647058823529411,0.17647058823529413,0.0,0.29411764705882354,0.7058823529411765
527,0.17647058823529413,0.6470588235294118,0.23529411764705882,0.29411764705882354,0.8823529411764706,0.7058823529411765,0.47058823529411764,0.058823529411764705,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.7647058823529411,0.0,0.8235294117647058,1.0,0.11764705882352941,0.35294117647058826,0.9411764705882353
528,0.7647058823529411,0.47058823529411764,0.9411764705882353,0.058823529411764705,0.5882352941176471,0.8823529411764706,0.0,0.35294117647058826,1.0,0.7058823529411765,0.6470588235294118,0.8235294117647058,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.5294117647058824
529,0.8823529411764706,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.5294117647058824,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.7058823529411765,0.23529411764705882,0.7647058823529411,0.0,0.4117647058823529,0.11764705882352941,0.058823529411764705,1.0,0.9411764705882353,0.5882352941176471
530,0.7647058823529411,0.9411764705882353,0.5882352941176471,0.35294117647058826,0.17647058823529413,0.7058823529411765,0.6470588235294118,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.5294117647058824,1.0,0.8235294117647058,0.47058823529411764,0.8823529411764706,0.0,0.4117647058823529
531,0.4117647058823529,0.7058823529411765,0.6470588235294118,0.058823529411764705,0.9411764705882353,0.8823529411764706,0.5294117647058824,0.17647058823529413,0.29411764705882354,1.0,0.35294117647058826,0.47058823529411764,0.7647058823529411,0.23529411764705882,0.5882352941176471,0.11764705882352941,0.8235294117647058,0.0
