perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives
1204,0.39285714285714285,25.831230429037024,3,4,2,0.6071428571428571,0.37919371491050535,0.0,0.0,0.0,0.0
1205,0.5714285714285714,37.97813305186384,3,7,3,0.42857142857142855,0.26740502130212485,0.0,0.0,0.0,0.0
1206,0.5714285714285714,34.10090255641697,4,6,1,0.42857142857142855,0.26853857551098426,0.0,0.0,0.0,0.0
1207,0.5357142857142857,34.120943876520286,3,6,2,0.4642857142857143,0.2899606441177516,0.0,0.0,0.0,0.0
1208,0.6785714285714286,42.607087845261454,3,6,2,0.32142857142857145,0.20202996360177472,0.0,0.0,0.0,0.0
1209,0.5,30.924590343715746,3,5,2,0.5,0.31252952647765886,0.0,0.0,0.0,0.0
1210,0.42857142857142855,26.790663401156998,4,5,2,0.5714285714285714,0.357250466047238,0.0,0.0,0.0,0.0
1211,0.5,30.777530448854836,2,5,2,0.5,0.31258751055698897,0.0,0.0,0.0,0.0
1212,0.42857142857142855,27.15004609173647,3,6,3,0.5714285714285714,0.35706671106518284,0.0,0.0,0.0,0.0
1213,0.8571428571428571,48.90753444279644,4,6,2,0.14285714285714285,0.09372910761374209,0.0,0.0,0.0,0.0
1214,0.32142857142857145,23.161505988894007,3,4,2,0.6785714285714286,0.42369811657841805,0.0,0.0,0.0,0.0
1215,0.6428571428571429,42.305470809108584,4,5,2,0.35714285714285715,0.22352242254743038,0.0,0.0,0.0,0.0
1216,0.8571428571428571,51.583302087034056,5,7,2,0.14285714285714285,0.09332126329317447,0.0,0.0,0.0,0.0
1217,0.6071428571428571,32.52858900477721,4,7,1,0.39285714285714285,0.24764440302232416,0.0,0.0,0.0,0.0
1218,0.42857142857142855,21.54454786815889,5,7,1,0.5714285714285714,0.36059979187096247,0.0,0.0,0.0,0.0
1219,0.4642857142857143,24.366615585360687,5,5,1,0.5357142857142857,0.3371973285437635,0.0,0.0,0.0,0.0
1220,0.2857142857142857,14.921872545108085,4,4,2,0.7142857142857143,0.45369410172854396,0.0,0.0,0.0,0.0
1221,0.4642857142857143,26.97535252730873,4,5,1,0.5357142857142857,0.3357268720347758,0.0,0.0,0.0,0.0
1222,0.7857142857142857,46.931893592495356,5,7,1,0.21428571428571427,0.1369166027346005,0.0,0.0,0.0,0.0
1223,0.6785714285714286,46.2432341411967,4,6,2,0.32142857142857145,0.20132396371035777,0.0,0.0,0.0,0.0
1224,0.6428571428571429,35.00147461079042,4,7,2,0.35714285714285715,0.2253963702886801,0.0,0.0,0.0,0.0
1225,0.7142857142857143,43.315560264380174,4,7,2,0.2857142857142857,0.18045474637961934,0.0,0.0,0.0,0.0
1226,0.4642857142857143,27.145352414310654,4,5,1,0.5357142857142857,0.3356405093042051,0.0,0.0,0.0,0.0
1227,0.6785714285714286,38.66699408464435,3,6,2,0.32142857142857145,0.20294109323529474,0.0,0.0,0.0,0.0
1228,0.42857142857142855,26.854912408117976,4,5,1,0.5714285714285714,0.3572172669939333,0.0,0.0,0.0,0.0
1229,0.42857142857142855,26.790663401156998,3,5,2,0.5714285714285714,0.357250466047238,0.0,0.0,0.0,0.0
1230,0.17857142857142858,9.413254743549643,2,3,3,0.8214285714285714,0.5312697246916336,0.0,0.0,0.0,0.0
1231,0.5,31.18514563673076,4,6,1,0.5,0.31242809352223366,0.0,0.0,0.0,0.0
1232,0.32142857142857145,20.212610884998092,3,5,3,0.6785714285714286,0.4259995647008544,0.0,0.0,0.0,0.0
1233,0.6071428571428571,34.67969310903788,4,7,1,0.39285714285714285,0.2469251444730085,0.0,0.0,0.0,0.0
1234,0.6071428571428571,32.43249518874594,4,7,1,0.39285714285714285,0.24767869332854742,0.0,0.0,0.0,0.0
1235,0.6071428571428571,38.631933024870776,3,6,2,0.39285714285714285,0.24580715702967126,0.0,0.0,0.0,0.0
1236,0.42857142857142855,23.59143197138439,5,6,1,0.5714285714285714,0.35912297074652555,0.0,0.0,0.0,0.0
1237,0.5,27.979025726297834,3,7,2,0.5,0.3138030865418988,0.0,0.0,0.0,0.0
1238,0.35714285714285715,20.703581945064453,2,5,2,0.6428571428571429,0.40414442323778155,0.0,0.0,0.0,0.0
1239,0.39285714285714285,23.85757058456411,2,5,2,0.6071428571428571,0.3803773914123756,0.0,0.0,0.0,0.0
1240,0.17857142857142858,9.108333288905726,3,3,2,0.8214285714285714,0.5324284538307348,0.0,0.0,0.0,0.0
1241,0.4642857142857143,27.501394065195893,2,5,2,0.5357142857142857,0.3354629726611923,0.0,0.0,0.0,0.0
1242,0.75,42.896737856501574,5,7,1,0.25,0.15911229443307606,0.0,0.0,0.0,0.0
1243,0.32142857142857145,18.066548255189215,3,5,1,0.6785714285714286,0.42812200841063497,0.0,0.0,0.0,0.0
1244,0.39285714285714285,27.15004609173647,2,6,3,0.6071428571428571,0.3784952824937543,0.0,0.0,0.0,0.0
1245,0.75,47.23241256024551,4,6,2,0.25,0.1582931783580258,0.0,0.0,0.0,0.0
1246,0.5357142857142857,31.00749477754211,3,6,2,0.4642857142857143,0.29106850160948017,0.0,0.0,0.0,0.0
1247,0.2857142857142857,16.958921112073053,3,3,2,0.7142857142857143,0.45084448147387135,0.0,0.0,0.0,0.0
1248,0.5357142857142857,30.88165014742973,4,6,1,0.4642857142857143,0.29111783059736784,0.0,0.0,0.0,0.0
1249,0.5714285714285714,29.271297575542466,4,7,2,0.42857142857142855,0.2703566944090594,0.0,0.0,0.0,0.0
1250,0.39285714285714285,20.906110409423167,3,5,1,0.6071428571428571,0.3825454597413902,0.0,0.0,0.0,0.0
1251,0.4642857142857143,23.64904537373123,5,5,1,0.5357142857142857,0.3376563804140782,0.0,0.0,0.0,0.0
1252,0.42857142857142855,27.02469329545269,4,5,2,0.5714285714285714,0.3571302696237042,0.0,0.0,0.0,0.0
1253,0.5357142857142857,28.93659072349035,4,5,1,0.4642857142857143,0.29193300349806617,0.0,0.0,0.0,0.0
1254,0.5357142857142857,30.70459424357825,3,6,2,0.4642857142857143,0.29118789661157773,0.0,0.0,0.0,0.0
1255,0.7142857142857143,50.37904358543962,4,6,1,0.2857142857142857,0.17921384674874807,0.0,0.0,0.0,0.0
1256,0.21428571428571427,14.03298071094508,2,3,2,0.7857142857142857,0.49803673435322493,0.0,0.0,0.0,0.0
1257,0.5357142857142857,31.34010379038754,3,7,1,0.4642857142857143,0.2909399726735935,0.0,0.0,0.0,0.0
1258,0.4642857142857143,30.600677946211505,2,5,2,0.5357142857142857,0.3340865277129541,0.0,0.0,0.0,0.0
1259,0.6071428571428571,37.596879409394404,5,6,1,0.39285714285714285,0.24607781784747262,0.0,0.0,0.0,0.0
1260,0.39285714285714285,23.813225559506336,4,5,1,0.6071428571428571,0.3804061496978992,0.0,0.0,0.0,0.0
1261,0.7857142857142857,47.06520559988428,4,7,2,0.21428571428571427,0.13689345684547305,0.0,0.0,0.0,0.0
1262,0.32142857142857145,18.01192382963467,3,6,2,0.6785714285714286,0.42818228500846345,0.0,0.0,0.0,0.0
1263,0.4642857142857143,27.532373849021806,2,5,2,0.5357142857142857,0.33544773443675946,0.0,0.0,0.0,0.0
1264,0.21428571428571427,14.482134639114921,2,5,4,0.7857142857142857,0.4972648019822974,0.0,0.0,0.0,0.0
1265,0.2857142857142857,16.651235464754183,4,3,2,0.7142857142857143,0.45123273184386614,0.0,0.0,0.0,0.0
1266,0.39285714285714285,26.565370105232404,2,5,2,0.6071428571428571,0.3787966749030749,0.0,0.0,0.0,0.0
1267,0.6428571428571429,35.00147461079042,4,7,2,0.35714285714285715,0.2253963702886801,0.0,0.0,0.0,0.0
1268,0.39285714285714285,20.703581945064453,3,5,2,0.6071428571428571,0.3827158518092102,0.0,0.0,0.0,0.0
1269,0.6785714285714286,38.87238314461306,5,6,1,0.32142857142857145,0.2028891491846614,0.0,0.0,0.0,0.0
1270,0.4642857142857143,26.795339316060037,3,6,1,0.5357142857142857,0.3358194732791159,0.0,0.0,0.0,0.0
1271,0.4642857142857143,22.143626084831894,3,5,2,0.5357142857142857,0.33871194779033154,0.0,0.0,0.0,0.0
1272,0.5357142857142857,37.59160920231514,3,5,2,0.4642857142857143,0.2889363759853344,0.0,0.0,0.0,0.0
1273,0.4642857142857143,30.29913304203513,3,5,2,0.5357142857142857,0.33420847812639576,0.0,0.0,0.0,0.0
1274,0.25,16.330782031213538,3,3,2,0.75,0.4730803202809649,0.0,0.0,0.0,0.0
1275,0.5,27.857280787065744,3,7,2,0.5,0.3138613198849729,0.0,0.0,0.0,0.0
1276,0.6071428571428571,37.94722857906572,3,6,2,0.39285714285714285,0.2459845928604789,0.0,0.0,0.0,0.0
1277,0.2857142857142857,15.073479767037673,2,4,2,0.7142857142857143,0.45345714129807113,0.0,0.0,0.0,0.0
1278,0.4642857142857143,30.29913304203513,3,5,2,0.5357142857142857,0.33420847812639576,0.0,0.0,0.0,0.0
1279,0.42857142857142855,27.03821846553481,3,7,2,0.5714285714285714,0.3571233845048314,0.0,0.0,0.0,0.0
1280,0.5714285714285714,31.67320096288074,4,6,2,0.42857142857142855,0.2693853062513615,0.0,0.0,0.0,0.0
1281,0.6071428571428571,35.17756860160034,4,6,1,0.39285714285714285,0.2467708606987722,0.0,0.0,0.0,0.0
1282,0.42857142857142855,26.854912408117976,3,5,1,0.5714285714285714,0.3572172669939333,0.0,0.0,0.0,0.0
1283,0.5,29.807748121033093,4,5,1,0.5,0.3129837467648897,0.0,0.0,0.0,0.0
1284,0.5,27.717018297027256,3,7,3,0.5,0.31392902270920686,0.0,0.0,0.0,0.0
1285,0.6785714285714286,42.00696648392608,4,6,2,0.32142857142857145,0.20215796160122934,0.0,0.0,0.0,0.0
1286,0.5,27.685976877553557,4,7,1,0.5,0.31394409546195357,0.0,0.0,0.0,0.0
1287,0.5357142857142857,37.372295265534355,4,5,2,0.4642857142857143,0.2889956160544035,0.0,0.0,0.0,0.0
1288,0.21428571428571427,11.73052814446455,3,4,2,0.7857142857142857,0.5028491060254747,0.0,0.0,0.0,0.0
1289,0.4642857142857143,27.38027360762121,4,5,1,0.5357142857142857,0.3355228682465057,0.0,0.0,0.0,0.0
1290,0.5714285714285714,33.91233090835527,5,5,1,0.42857142857142855,0.2686001270985642,0.0,0.0,0.0,0.0
1291,0.5357142857142857,34.16546328216295,4,5,2,0.4642857142857143,0.28994622539382364,0.0,0.0,0.0,0.0
1292,0.4642857142857143,27.145352414310654,4,5,1,0.5357142857142857,0.3356405093042051,0.0,0.0,0.0,0.0
1293,0.6071428571428571,35.77481881063708,3,7,2,0.39285714285714285,0.24659129375774347,0.0,0.0,0.0,0.0
1294,0.6428571428571429,35.025480050812064,5,6,1,0.35714285714285715,0.22538896674580133,0.0,0.0,0.0,0.0
1295,0.2857142857142857,16.942118793246916,3,5,2,0.7142857142857143,0.45086533959773123,0.0,0.0,0.0,0.0
1296,0.6428571428571429,35.9673799429202,4,7,1,0.35714285714285715,0.22510606456797988,0.0,0.0,0.0,0.0
1297,0.35714285714285715,20.83410836038623,3,4,2,0.6428571428571429,0.4040342460899392,0.0,0.0,0.0,0.0
1298,0.75,39.8544079370836,4,7,2,0.25,0.15979086517704544,0.0,0.0,0.0,0.0
1299,0.39285714285714285,20.906110409423167,3,5,2,0.6071428571428571,0.3825454597413902,0.0,0.0,0.0,0.0
1300,0.4642857142857143,27.158895066178477,3,7,2,0.5357142857142857,0.33563367425877577,0.0,0.0,0.0,0.0
1301,0.5714285714285714,30.890866612402313,4,7,2,0.42857142857142855,0.26968563325683204,0.0,0.0,0.0,0.0
1302,0.42857142857142855,21.314948044589734,4,6,2,0.5714285714285714,0.36078234703869505,0.0,0.0,0.0,0.0
1303,0.5357142857142857,31.03608788729623,4,7,1,0.4642857142857143,0.29105734762019675,0.0,0.0,0.0,0.0
1304,0.5714285714285714,37.755615386110954,3,6,2,0.42857142857142855,0.2674639421266696,0.0,0.0,0.0,0.0
1305,0.6071428571428571,35.051913304160806,4,5,1,0.39285714285714285,0.24680939727259066,0.0,0.0,0.0,0.0
1306,0.39285714285714285,24.157001578431338,2,5,1,0.6071428571428571,0.38018586036444824,0.0,0.0,0.0,0.0
1307,0.5,26.143077707290747,3,6,3,0.5,0.31473672235380135,0.0,0.0,0.0,0.0
1308,0.75,50.72908202936271,4,6,2,0.25,0.157732594206349,0.0,0.0,0.0,0.0
1309,0.4642857142857143,27.320364674522533,3,6,1,0.5357142857142857,0.3355526833387491,0.0,0.0,0.0,0.0
1310,0.4642857142857143,27.768275550033017,3,5,2,0.5357142857142857,0.33533277640270454,0.0,0.0,0.0,0.0
1311,0.5357142857142857,28.640488533131165,3,5,2,0.4642857142857143,0.29206648279608793,0.0,0.0,0.0,0.0
1312,0.35714285714285715,22.821178648370243,3,4,1,0.6428571428571429,0.40250606608353146,0.0,0.0,0.0,0.0
1313,0.5357142857142857,31.102078057686,3,5,2,0.4642857142857143,0.2910316811220959,0.0,0.0,0.0,0.0
1314,0.5357142857142857,28.369549105743822,4,7,2,0.4642857142857143,0.2921909771235639,0.0,0.0,0.0,0.0
1315,0.75,47.648459761320055,3,6,3,0.25,0.1582222541466367,0.0,0.0,0.0,0.0
1316,0.5,28.2800495453748,3,5,2,0.5,0.31366117906939084,0.0,0.0,0.0,0.0
1317,0.42857142857142855,24.381232953137125,2,6,3,0.5714285714285714,0.35861681854896377,0.0,0.0,0.0,0.0
1318,0.5714285714285714,32.04737794677407,3,6,2,0.42857142857142855,0.26924669184478844,0.0,0.0,0.0,0.0
1319,0.5714285714285714,30.890866612402313,4,7,2,0.42857142857142855,0.26968563325683204,0.0,0.0,0.0,0.0
1320,0.5,28.434899836033242,3,7,2,0.5,0.31358931072394314,0.0,0.0,0.0,0.0
1321,0.42857142857142855,24.308577567538308,4,6,1,0.5714285714285714,0.3586620611277396,0.0,0.0,0.0,0.0
1322,0.4642857142857143,25.108851729628963,3,6,1,0.5357142857142857,0.336749046037804,0.0,0.0,0.0,0.0
1323,0.75,47.2839437171757,4,6,2,0.25,0.15828432744315601,0.0,0.0,0.0,0.0
1324,0.5714285714285714,31.49458699110062,5,6,1,0.42857142857142855,0.26945259968888635,0.0,0.0,0.0,0.0
1325,0.4642857142857143,33.829665042638574,3,4,2,0.5357142857142857,0.33291303444336984,0.0,0.0,0.0,0.0
1326,0.6071428571428571,34.42059712741443,3,6,2,0.39285714285714285,0.24700715010505603,0.0,0.0,0.0,0.0
1327,0.6428571428571429,38.198948398055514,4,7,2,0.35714285714285715,0.22449006966632545,0.0,0.0,0.0,0.0
1328,0.6428571428571429,38.44355013178687,4,7,1,0.35714285714285715,0.22442678928184256,0.0,0.0,0.0,0.0
1329,0.7142857142857143,42.607087845261454,4,6,2,0.2857142857142857,0.18060139217320326,0.0,0.0,0.0,0.0
1330,0.5357142857142857,30.574297717167298,5,5,1,0.4642857142857143,0.29123996053952095,0.0,0.0,0.0,0.0
1331,0.39285714285714285,21.314948044589734,3,6,1,0.6071428571428571,0.3822109184672664,0.0,0.0,0.0,0.0
1332,0.5,30.6997152265118,4,5,1,0.5,0.3126184098860756,0.0,0.0,0.0,0.0
1333,0.4642857142857143,27.20833289755355,4,7,2,0.5357142857142857,0.3356087784423184,0.0,0.0,0.0,0.0
1334,0.5357142857142857,34.284795772629366,3,6,2,0.4642857142857143,0.28990775605303143,0.0,0.0,0.0,0.0
1335,0.5357142857142857,25.624560123941855,4,6,1,0.4642857142857143,0.29359515095925137,0.0,0.0,0.0,0.0
1336,0.5,30.600677946211505,4,5,1,0.5,0.31265795628438264,0.0,0.0,0.0,0.0
1337,0.5,30.79162002043581,2,7,2,0.5,0.31258193196014794,0.0,0.0,0.0,0.0
1338,0.14285714285714285,8.354521624672778,3,2,2,0.8571428571428571,0.5570457843404983,0.0,0.0,0.0,0.0
1339,0.5714285714285714,34.43562393719848,3,6,2,0.42857142857142855,0.2684309326882154,0.0,0.0,0.0,0.0
1340,0.42857142857142855,23.817758216438,5,6,1,0.5714285714285714,0.35897463407095687,0.0,0.0,0.0,0.0
1341,0.5,27.320364674522533,4,6,1,0.5,0.31412411191017764,0.0,0.0,0.0,0.0
1342,0.17857142857142858,9.663224333553803,2,4,3,0.8214285714285714,0.5303692487162802,0.0,0.0,0.0,0.0
1343,0.42857142857142855,27.145352414310654,4,5,1,0.5714285714285714,0.35706908073277654,0.0,0.0,0.0,0.0
1344,0.2857142857142857,19.425779782733834,3,4,2,0.7142857142857143,0.44815452426005076,0.0,0.0,0.0,0.0
1345,0.5,30.6997152265118,4,5,1,0.5,0.3126184098860756,0.0,0.0,0.0,0.0
1346,0.5714285714285714,34.67969310903788,4,7,2,0.42857142857142855,0.2683537159015801,0.0,0.0,0.0,0.0
1347,0.25,16.8049787260056,2,3,1,0.75,0.47246562639335077,0.0,0.0,0.0,0.0
1348,0.6071428571428571,35.06669136325484,5,7,1,0.39285714285714285,0.246804851132979,0.0,0.0,0.0,0.0
1349,0.7142857142857143,43.201512638841855,4,7,2,0.2857142857142857,0.18047803548805486,0.0,0.0,0.0,0.0
1350,0.35714285714285715,18.48874119518576,3,5,1,0.6428571428571429,0.4062389566508986,0.0,0.0,0.0,0.0
1351,0.39285714285714285,26.406691895861016,2,4,2,0.6071428571428571,0.3788806899040744,0.0,0.0,0.0,0.0
1352,0.42857142857142855,26.92953731073488,3,4,2,0.5714285714285714,0.3571788981927122,0.0,0.0,0.0,0.0
1353,0.2857142857142857,16.48411501398018,3,3,2,0.7142857142857143,0.45144933801552467,0.0,0.0,0.0,0.0
1354,0.4642857142857143,28.06632549915851,3,6,2,0.5357142857142857,0.3351902008444252,0.0,0.0,0.0,0.0
1355,0.2857142857142857,13.149570347709629,3,5,2,0.7142857142857143,0.4568408381839083,0.0,0.0,0.0,0.0
1356,0.6785714285714286,42.093511673397934,3,7,2,0.32142857142857145,0.2021392826611942,0.0,0.0,0.0,0.0
1357,0.5,30.600677946211505,4,5,1,0.5,0.31265795628438264,0.0,0.0,0.0,0.0
1358,0.42857142857142855,26.73462693945998,4,5,2,0.5714285714285714,0.357279547055084,0.0,0.0,0.0,0.0
1359,0.42857142857142855,26.88567826427968,4,5,1,0.5714285714285714,0.357201423681482,0.0,0.0,0.0,0.0
1360,0.25,14.79789075131268,2,5,2,0.75,0.4753198358120537,0.0,0.0,0.0,0.0
1361,0.6785714285714286,42.294683224243514,3,7,2,0.32142857142857145,0.20209615259716596,0.0,0.0,0.0,0.0
1362,0.7857142857142857,47.12438489140386,4,7,2,0.21428571428571427,0.13688322312013046,0.0,0.0,0.0,0.0
1363,0.6428571428571429,38.35876378949415,3,7,2,0.35714285714285715,0.22444863510658541,0.0,0.0,0.0,0.0
1364,0.6785714285714286,42.23065941975608,3,7,1,0.32142857142857145,0.20210983539916783,0.0,0.0,0.0,0.0
1365,0.6428571428571429,38.73495621579139,5,6,1,0.35714285714285715,0.2243524172116642,0.0,0.0,0.0,0.0
1366,0.4642857142857143,30.512267238690722,3,6,1,0.5357142857142857,0.3341220408311436,0.0,0.0,0.0,0.0
1367,0.6785714285714286,36.06735977445949,5,7,2,0.32142857142857145,0.2036483079801471,0.0,0.0,0.0,0.0
1368,0.4642857142857143,30.112510360693854,3,6,1,0.5357142857142857,0.33428513605041377,0.0,0.0,0.0,0.0
1369,0.39285714285714285,23.440961729897317,3,4,1,0.6071428571428571,0.38065168238551705,0.0,0.0,0.0,0.0
1370,0.42857142857142855,23.929890374967446,4,5,2,0.5714285714285714,0.35890213920424463,0.0,0.0,0.0,0.0
1371,0.4642857142857143,24.443876333655624,4,6,1,0.5357142857142857,0.33714944645384826,0.0,0.0,0.0,0.0
1372,0.5357142857142857,30.78241366332125,4,6,1,0.4642857142857143,0.2911570051181722,0.0,0.0,0.0,0.0
1373,0.4642857142857143,29.53489042121611,4,4,1,0.5357142857142857,0.33452834006969523,0.0,0.0,0.0,0.0
1374,0.5714285714285714,29.28035219688566,4,7,1,0.42857142857142855,0.27035274312434,0.0,0.0,0.0,0.0
1375,0.4642857142857143,27.768275550033017,3,5,2,0.5357142857142857,0.33533277640270454,0.0,0.0,0.0,0.0
1376,0.5714285714285714,31.57150772108313,4,7,1,0.42857142857142855,0.26942352905480194,0.0,0.0,0.0,0.0
1377,0.4642857142857143,27.672357326202338,4,5,1,0.5357142857142857,0.33537929042419645,0.0,0.0,0.0,0.0
1378,0.5357142857142857,28.075262201525113,4,7,2,0.4642857142857143,0.29232882815144057,0.0,0.0,0.0,0.0
1379,0.42857142857142855,21.314948044589734,4,6,2,0.5714285714285714,0.36078234703869505,0.0,0.0,0.0,0.0
1380,0.6428571428571429,41.80091387010803,4,6,1,0.35714285714285715,0.2236313091301121,0.0,0.0,0.0,0.0
1381,0.42857142857142855,24.09908846848759,3,6,1,0.5714285714285714,0.3587939765992212,0.0,0.0,0.0,0.0
1382,0.4642857142857143,29.93694829167402,4,6,2,0.5357142857142857,0.33435809493001034,0.0,0.0,0.0,0.0
1383,0.5,30.33593128018524,3,6,1,0.5,0.31276489906821225,0.0,0.0,0.0,0.0
1384,0.5357142857142857,33.8679375964254,4,6,1,0.4642857142857143,0.29004328574376115,0.0,0.0,0.0,0.0
1385,0.5,27.9700983174894,3,6,2,0.5,0.31380734009309585,0.0,0.0,0.0,0.0
1386,0.35714285714285715,18.222179461156845,4,5,2,0.6428571428571429,0.4065235805608092,0.0,0.0,0.0,0.0
1387,0.35714285714285715,20.2727210205262,4,5,2,0.6428571428571429,0.4045177100441605,0.0,0.0,0.0,0.0
1388,0.5,29.93694829167402,4,6,1,0.5,0.3129295235014389,0.0,0.0,0.0,0.0
1389,0.32142857142857145,17.390731075169807,4,4,2,0.6785714285714286,0.42889294409508594,0.0,0.0,0.0,0.0
1390,0.4642857142857143,22.015881434562196,4,6,1,0.5357142857142857,0.3388078754164401,0.0,0.0,0.0,0.0
1391,0.4642857142857143,27.329229825042514,3,7,2,0.5357142857142857,0.33554826343821464,0.0,0.0,0.0,0.0
1392,0.2857142857142857,15.266251417668807,3,5,2,0.7142857142857143,0.4531622202498057,0.0,0.0,0.0,0.0
1393,0.5,27.83439341182408,3,6,2,0.5,0.31387232234391216,0.0,0.0,0.0,0.0
1394,0.7857142857142857,47.65435313506455,5,6,1,0.21428571428571427,0.1367926867780601,0.0,0.0,0.0,0.0
1395,0.6071428571428571,31.750274493298484,4,7,1,0.39285714285714285,0.24792792380400153,0.0,0.0,0.0,0.0
1396,0.6428571428571429,38.37837593812167,4,5,2,0.35714285714285715,0.22444357352878086,0.0,0.0,0.0,0.0
1397,0.21428571428571427,14.167131866761105,2,5,5,0.7857142857142857,0.49780138888106573,0.0,0.0,0.0,0.0
1398,0.39285714285714285,21.53176437484645,3,5,2,0.6071428571428571,0.38203842966767265,0.0,0.0,0.0,0.0
1399,0.5,28.434899836033242,3,7,2,0.5,0.31358931072394314,0.0,0.0,0.0,0.0
1400,0.6785714285714286,39.60509185658054,4,6,2,0.32142857142857145,0.202708124143254,0.0,0.0,0.0,0.0
1401,0.5357142857142857,28.73033936245623,3,7,1,0.4642857142857143,0.29202569813503554,0.0,0.0,0.0,0.0
1402,0.4642857142857143,24.76168827418756,3,6,2,0.5357142857142857,0.33695550412578856,0.0,0.0,0.0,0.0
1403,0.5714285714285714,31.34010379038754,5,7,1,0.42857142857142855,0.26951140124502215,0.0,0.0,0.0,0.0
1404,0.39285714285714285,21.483700774943763,3,7,3,0.6071428571428571,0.38207637979954145,0.0,0.0,0.0,0.0
1405,0.6785714285714286,46.150760261312904,4,6,2,0.32142857142857145,0.20134056916423038,0.0,0.0,0.0,0.0
1406,0.4642857142857143,27.329229825042514,3,7,2,0.5357142857142857,0.33554826343821464,0.0,0.0,0.0,0.0
1407,0.42857142857142855,23.307041340253473,5,5,1,0.5714285714285714,0.3593132797600569,0.0,0.0,0.0,0.0
1408,0.25,12.499281297058522,3,4,1,0.75,0.4796312071137564,0.0,0.0,0.0,0.0
1409,0.5,27.545972888626988,4,7,2,0.5,0.3140124844075418,0.0,0.0,0.0,0.0
1410,0.32142857142857145,18.01192382963467,3,6,2,0.6785714285714286,0.42818228500846345,0.0,0.0,0.0,0.0
1411,0.6071428571428571,31.368061838928504,5,6,1,0.39285714285714285,0.2480721464348472,0.0,0.0,0.0,0.0
1412,0.6071428571428571,37.8954882279071,4,6,1,0.39285714285714285,0.24599825483831905,0.0,0.0,0.0,0.0
1413,0.35714285714285715,23.277400642111054,2,4,1,0.6428571428571429,0.4021905141992318,0.0,0.0,0.0,0.0
1414,0.39285714285714285,26.47067871552851,3,4,1,0.6071428571428571,0.3788466941632842,0.0,0.0,0.0,0.0
1415,0.5714285714285714,30.814523548787516,5,6,2,0.42857142857142855,0.269715731270191,0.0,0.0,0.0,0.0
1416,0.35714285714285715,20.763972855926337,3,5,2,0.6428571428571429,0.40409328308980763,0.0,0.0,0.0,0.0
1417,0.5714285714285714,32.01920813597282,4,7,1,0.42857142857142855,0.2692570180383216,0.0,0.0,0.0,0.0
1418,0.5357142857142857,30.88165014742973,3,6,1,0.4642857142857143,0.29111783059736784,0.0,0.0,0.0,0.0
1419,0.5714285714285714,31.199298916089525,4,7,1,0.42857142857142855,0.26956548786666235,0.0,0.0,0.0,0.0
1420,0.6428571428571429,38.636652878969464,4,7,1,0.35714285714285715,0.22437738376197913,0.0,0.0,0.0,0.0
1421,0.25,14.60581682653895,3,4,2,0.75,0.4756314683458137,0.0,0.0,0.0,0.0
1422,0.9285714285714286,52.096755060515726,5,7,2,0.07142857142857142,0.05039055990954289,0.0,0.0,0.0,0.0
1423,0.5357142857142857,28.640488533131165,4,5,2,0.4642857142857143,0.29206648279608793,0.0,0.0,0.0,0.0
1424,0.5714285714285714,31.56658163105416,4,7,1,0.42857142857142855,0.2694253866552141,0.0,0.0,0.0,0.0
1425,0.5,27.145352414310654,5,5,1,0.5,0.3142119378756336,0.0,0.0,0.0,0.0
1426,0.35714285714285715,23.19111201348147,3,5,3,0.6428571428571429,0.4022492841788906,0.0,0.0,0.0,0.0
1427,0.6785714285714286,36.71704467735366,4,7,2,0.32142857142857145,0.20346242764076672,0.0,0.0,0.0,0.0
1428,0.42857142857142855,24.43931445769964,3,5,1,0.5714285714285714,0.35858083701034493,0.0,0.0,0.0,0.0
1429,0.42857142857142855,29.807748121033093,3,5,2,0.5714285714285714,0.35584088962203264,0.0,0.0,0.0,0.0
1430,0.7142857142857143,42.607087845261454,5,6,1,0.2857142857142857,0.18060139217320326,0.0,0.0,0.0,0.0
1431,0.6071428571428571,34.99182543775743,5,6,1,0.39285714285714285,0.24682792041146828,0.0,0.0,0.0,0.0
1432,0.25,16.330782031213538,3,3,2,0.75,0.4730803202809649,0.0,0.0,0.0,0.0
1433,0.4642857142857143,27.24072857889187,3,5,2,0.5357142857142857,0.3355925119544888,0.0,0.0,0.0,0.0
1434,0.5,30.31314841132427,4,7,1,0.5,0.3127741865731821,0.0,0.0,0.0,0.0
1435,0.5,30.63759882067939,3,6,3,0.5,0.3126431845307598,0.0,0.0,0.0,0.0
1436,0.6071428571428571,38.963012356593765,3,6,2,0.39285714285714285,0.2457235411835872,0.0,0.0,0.0,0.0
1437,0.8214285714285714,48.05490545058559,4,7,1,0.17857142857142858,0.11529698558986701,0.0,0.0,0.0,0.0
1438,0.5357142857142857,28.075262201525113,4,7,1,0.4642857142857143,0.29232882815144057,0.0,0.0,0.0,0.0
1439,0.5714285714285714,38.296768959299726,3,6,2,0.42857142857142855,0.2673218110516197,0.0,0.0,0.0,0.0
1440,0.32142857142857145,19.741123002513064,3,4,3,0.6785714285714286,0.42642821599018355,0.0,0.0,0.0,0.0
1441,0.42857142857142855,23.64904537373123,4,5,1,0.5714285714285714,0.35908495184264966,0.0,0.0,0.0,0.0
