perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives
527,0.6083333333333333,458.70335563806805,10,14,1,0.39166666666666666,0.23587012634363913,0.0,0.0,0.0,0.0
528,0.48333333333333334,303.8702199070065,9,13,2,0.5166666666666667,0.3113120336913262,0.0,0.0,0.0,0.0
529,0.625,478.698648306739,10,15,1,0.375,0.2258338568420235,0.0,0.0,0.0,0.0
530,0.5166666666666667,371.26967610909986,9,11,1,0.48333333333333334,0.29107448988104734,0.0,0.0,0.0,0.0
531,0.43333333333333335,266.34582272597186,10,11,1,0.5666666666666667,0.3414961894520042,0.0,0.0,0.0,0.0
532,0.425,244.33733219539099,8,12,2,0.575,0.3466304082074285,0.0,0.0,0.0,0.0
533,0.4583333333333333,241.67211237023093,8,14,2,0.5416666666666666,0.3266483146583805,0.0,0.0,0.0,0.0
534,0.5,446.2507535940097,9,11,2,0.5,0.300894352880986,0.0,0.0,0.0,0.0
535,0.3333333333333333,159.76843944625122,5,10,1,0.6666666666666666,0.402488050523957,0.0,0.0,0.0,0.0
536,0.5916666666666667,415.497609328564,9,14,2,0.4083333333333333,0.24596038966620926,0.0,0.0,0.0,0.0
537,0.5833333333333334,488.5080329388289,7,14,2,0.4166666666666667,0.25081714695793345,0.0,0.0,0.0,0.0
538,0.7166666666666667,607.6310151384057,9,14,3,0.2833333333333333,0.17065721264616962,0.0,0.0,0.0,0.0
539,0.475,279.4503514302233,7,13,2,0.525,0.31642627740689255,0.0,0.0,0.0,0.0
540,0.6416666666666667,495.287148614797,8,13,2,0.35833333333333334,0.21580598500508508,0.0,0.0,0.0,0.0
541,0.38333333333333336,162.0807027506515,9,13,1,0.6166666666666667,0.3724527733401517,0.0,0.0,0.0,0.0
542,0.4666666666666667,208.82254323868185,9,15,2,0.5333333333333333,0.32190637285120016,0.0,0.0,0.0,0.0
543,0.525,333.4557475510829,8,14,1,0.475,0.2861959728691429,0.0,0.0,0.0,0.0
544,0.5666666666666667,582.3268696356574,9,14,3,0.43333333333333335,0.2606857218839411,0.0,0.0,0.0,0.0
545,0.55,363.70755986370636,9,14,2,0.45,0.2710967691488202,0.0,0.0,0.0,0.0
546,0.55,468.4775569020897,6,14,1,0.45,0.27085201090897604,0.0,0.0,0.0,0.0
547,0.35833333333333334,157.49863087566834,7,11,2,0.6416666666666667,0.3875236811055722,0.0,0.0,0.0,0.0
548,0.6083333333333333,537.133028441875,7,12,3,0.39166666666666666,0.23574331062926612,0.0,0.0,0.0,0.0
549,0.7166666666666667,714.4650987753039,10,14,2,0.2833333333333333,0.17055907688674776,0.0,0.0,0.0,0.0
550,0.5083333333333333,334.162057575875,10,13,2,0.49166666666666664,0.29619345251336937,0.0,0.0,0.0,0.0
551,0.4083333333333333,204.97162727366455,8,11,1,0.5916666666666667,0.35694201504981327,0.0,0.0,0.0,0.0
552,0.4666666666666667,278.08208932767207,9,13,1,0.5333333333333333,0.3214332700495529,0.0,0.0,0.0,0.0
553,0.48333333333333334,324.8488309802628,7,12,2,0.5166666666666667,0.31122756309665633,0.0,0.0,0.0,0.0
554,0.25,82.79905663665097,6,11,3,0.75,0.4547733234245629,0.0,0.0,0.0,0.0
555,0.525,409.97136531524086,6,12,2,0.475,0.28597330382055497,0.0,0.0,0.0,0.0
556,0.55,388.3267863357866,9,15,1,0.45,0.2710274145371929,0.0,0.0,0.0,0.0
557,0.6166666666666667,498.25659996457944,7,15,1,0.38333333333333336,0.2308011912111495,0.0,0.0,0.0,0.0
558,0.4583333333333333,233.9494288760419,9,13,2,0.5416666666666666,0.3267024940299431,0.0,0.0,0.0,0.0
559,0.575,404.1406152527015,9,14,1,0.425,0.25598731152824683,0.0,0.0,0.0,0.0
560,0.55,384.5396826448066,8,13,2,0.45,0.2710375066899884,0.0,0.0,0.0,0.0
561,0.5833333333333334,389.58859093073073,8,14,2,0.4166666666666667,0.25102409545308735,0.0,0.0,0.0,0.0
562,0.5,337.4023391606047,8,13,2,0.5,0.301182024926282,0.0,0.0,0.0,0.0
563,0.5333333333333333,316.13988770438027,9,14,1,0.4666666666666667,0.28126127307067983,0.0,0.0,0.0,0.0
564,0.5583333333333333,536.1721465048735,6,14,2,0.44166666666666665,0.26574464024727007,0.0,0.0,0.0,0.0
565,0.5,318.5477805149445,8,13,1,0.5,0.30125176898226425,0.0,0.0,0.0,0.0
566,0.5333333333333333,375.98019441876863,8,14,1,0.4666666666666667,0.2810610637002209,0.0,0.0,0.0,0.0
567,0.35,154.19956894994937,7,11,2,0.65,0.3925773267458559,0.0,0.0,0.0,0.0
568,0.525,376.3819253179025,8,14,1,0.475,0.28605993417586983,0.0,0.0,0.0,0.0
569,0.5083333333333333,305.1663301122368,9,14,2,0.49166666666666664,0.2963064793893351,0.0,0.0,0.0,0.0
570,0.5083333333333333,301.9407522797667,11,12,2,0.49166666666666664,0.29632039019837975,0.0,0.0,0.0,0.0
571,0.39166666666666666,189.035385186689,7,11,2,0.6083333333333333,0.36710487115127033,0.0,0.0,0.0,0.0
572,0.5666666666666667,392.4583905912918,9,14,2,0.43333333333333335,0.26101662592427854,0.0,0.0,0.0,0.0
573,0.6333333333333333,558.8874907399103,6,14,2,0.36666666666666664,0.22071442924983264,0.0,0.0,0.0,0.0
574,0.475,338.3925585259213,7,11,2,0.525,0.3161785762237608,0.0,0.0,0.0,0.0
575,0.625,473.6646246032034,8,15,3,0.375,0.2258427002545942,0.0,0.0,0.0,0.0
576,0.6333333333333333,552.4675432610516,9,15,2,0.36666666666666664,0.22072271627283357,0.0,0.0,0.0,0.0
577,0.55,380.2441884195788,8,13,1,0.45,0.271049196321282,0.0,0.0,0.0,0.0
578,0.43333333333333335,256.01018359209644,8,11,1,0.5666666666666667,0.3415563585629542,0.0,0.0,0.0,0.0
579,0.6416666666666667,565.369116974597,8,14,1,0.35833333333333334,0.21570625319780268,0.0,0.0,0.0,0.0
580,0.5,317.2706487557161,8,13,2,0.5,0.30125679198368993,0.0,0.0,0.0,0.0
581,0.5166666666666667,338.2220578861311,7,12,2,0.48333333333333334,0.29117916860269233,0.0,0.0,0.0,0.0
582,0.3416666666666667,150.3841688503298,9,12,2,0.6583333333333333,0.3976422842166242,0.0,0.0,0.0,0.0
583,0.5,293.67950002791605,10,14,2,0.5,0.3013574069453834,0.0,0.0,0.0,0.0
584,0.45,277.1866676845836,7,12,1,0.55,0.3314378834303213,0.0,0.0,0.0,0.0
585,0.30833333333333335,116.60079816452127,9,8,1,0.6916666666666667,0.418401337458955,0.0,0.0,0.0,0.0
586,0.44166666666666665,267.55713208821703,8,10,1,0.5583333333333333,0.3364894409874344,0.0,0.0,0.0,0.0
587,0.4166666666666667,228.7291047725154,7,13,2,0.5833333333333334,0.351741181207301,0.0,0.0,0.0,0.0
588,0.675,731.4998431940788,7,12,1,0.325,0.19554607520222222,0.0,0.0,0.0,0.0
589,0.49166666666666664,254.81650042300018,8,13,2,0.5083333333333333,0.3065636207959166,0.0,0.0,0.0,0.0
590,0.4666666666666667,262.5353286326877,10,14,1,0.5333333333333333,0.3215178230640854,0.0,0.0,0.0,0.0
591,0.55,403.29896537952476,10,13,1,0.45,0.27098936686524655,0.0,0.0,0.0,0.0
592,0.5916666666666667,496.1308659886565,9,14,2,0.4083333333333333,0.245804617108625,0.0,0.0,0.0,0.0
593,0.5666666666666667,464.840094731825,8,14,1,0.43333333333333335,0.26085866374432687,0.0,0.0,0.0,0.0
594,0.45,261.9379704410669,8,13,2,0.55,0.33152127134521114,0.0,0.0,0.0,0.0
595,0.39166666666666666,170.1344178617359,8,13,2,0.6083333333333333,0.3673373439720534,0.0,0.0,0.0,0.0
596,0.4583333333333333,296.45389997467504,6,11,2,0.5416666666666666,0.3263447461943987,0.0,0.0,0.0,0.0
597,0.49166666666666664,382.98524356370353,7,13,2,0.5083333333333333,0.30604170669760034,0.0,0.0,0.0,0.0
598,0.4083333333333333,228.14378133164996,7,11,2,0.5916666666666667,0.3567456288696793,0.0,0.0,0.0,0.0
599,0.55,457.62723669313976,10,13,1,0.45,0.2708721680004966,0.0,0.0,0.0,0.0
600,0.49166666666666664,343.8131433544444,7,11,2,0.5083333333333333,0.30616004858779067,0.0,0.0,0.0,0.0
601,0.5833333333333334,409.6134552624787,9,15,1,0.4166666666666667,0.2509741521980673,0.0,0.0,0.0,0.0
602,0.5916666666666667,410.8702602524318,11,15,1,0.4083333333333333,0.24597117961310155,0.0,0.0,0.0,0.0
603,0.625,462.98445901537684,7,14,2,0.375,0.2258620978401924,0.0,0.0,0.0,0.0
604,0.6333333333333333,520.8075451365262,10,14,1,0.36666666666666664,0.22076656614824408,0.0,0.0,0.0,0.0
605,0.5,410.2543281419352,8,12,2,0.5,0.30097263414055053,0.0,0.0,0.0,0.0
606,0.5083333333333333,387.7821393654694,8,11,2,0.49166666666666664,0.29602885384769184,0.0,0.0,0.0,0.0
607,0.5416666666666666,316.8544412751594,9,15,1,0.4583333333333333,0.2762584376622057,0.0,0.0,0.0,0.0
608,0.575,430.92830443479994,8,14,2,0.425,0.25592607961991143,0.0,0.0,0.0,0.0
609,0.375,150.10605001315218,10,10,1,0.625,0.37764714748327544,0.0,0.0,0.0,0.0
610,0.475,319.5351235973488,8,10,1,0.525,0.3162479131631841,0.0,0.0,0.0,0.0
611,0.44166666666666665,235.18089824897748,9,15,2,0.5583333333333333,0.3366936170662639,0.0,0.0,0.0,0.0
612,0.49166666666666664,324.10362134490174,6,13,2,0.5083333333333333,0.3062303769436503,0.0,0.0,0.0,0.0
613,0.5416666666666666,326.0233742989386,9,15,2,0.4583333333333333,0.276223154157887,0.0,0.0,0.0,0.0
614,0.5083333333333333,358.0078412238066,6,11,2,0.49166666666666664,0.29611418179234317,0.0,0.0,0.0,0.0
615,0.5333333333333333,471.0818855639081,7,13,1,0.4666666666666667,0.280847310630278,0.0,0.0,0.0,0.0
616,0.625,780.083117171088,7,11,1,0.375,0.22551210939169786,0.0,0.0,0.0,0.0
617,0.6083333333333333,542.5552278173742,8,13,2,0.39166666666666666,0.23573589578303977,0.0,0.0,0.0,0.0
618,0.425,221.62681912083545,7,12,2,0.575,0.346796728721093,0.0,0.0,0.0,0.0
619,0.425,230.97180645811724,8,13,2,0.575,0.34672434748044356,0.0,0.0,0.0,0.0
620,0.5,367.09855265345396,10,13,2,0.5,0.30108666550606245,0.0,0.0,0.0,0.0
621,0.38333333333333336,230.36140394652008,7,13,2,0.6166666666666667,0.37172889683921717,0.0,0.0,0.0,0.0
622,0.425,243.4387093831734,7,13,2,0.575,0.3466364020289968,0.0,0.0,0.0,0.0
623,0.6416666666666667,530.8474582181974,9,15,2,0.35833333333333334,0.21575209534955775,0.0,0.0,0.0,0.0
624,0.375,148.87740990038893,9,12,2,0.625,0.37766884782880783,0.0,0.0,0.0,0.0
625,0.38333333333333336,198.69805793355613,7,10,2,0.6166666666666667,0.3720030239860074,0.0,0.0,0.0,0.0
626,0.43333333333333335,236.7171188465209,9,11,1,0.5666666666666667,0.34168267225322646,0.0,0.0,0.0,0.0
627,0.5,314.15261862096156,9,14,1,0.5,0.30126922632516995,0.0,0.0,0.0,0.0
628,0.45,262.735118803633,9,12,1,0.55,0.331516673250853,0.0,0.0,0.0,0.0
629,0.525,414.72873432979037,6,14,2,0.475,0.28596216587156253,0.0,0.0,0.0,0.0
630,0.5,319.51084363835776,9,14,2,0.5,0.30124800769752214,0.0,0.0,0.0,0.0
631,0.45,237.07829025821704,8,15,3,0.55,0.3316801195924507,0.0,0.0,0.0,0.0
632,0.525,373.04882914374286,8,14,2,0.475,0.2860693790992894,0.0,0.0,0.0,0.0
633,0.4083333333333333,285.16379707412824,7,10,2,0.5916666666666667,0.35639780085423023,0.0,0.0,0.0,0.0
634,0.5416666666666666,391.8994240293604,9,12,1,0.4583333333333333,0.2760180722483576,0.0,0.0,0.0,0.0
635,0.7166666666666667,633.3603053690002,9,15,2,0.2833333333333333,0.1706305564781001,0.0,0.0,0.0,0.0
636,0.475,304.4320572011019,8,14,2,0.525,0.3163096202267224,0.0,0.0,0.0,0.0
637,0.48333333333333334,314.17633805487577,8,12,2,0.5166666666666667,0.3112691308061659,0.0,0.0,0.0,0.0
638,0.5833333333333334,431.325794338148,9,14,2,0.4166666666666667,0.2509252281618133,0.0,0.0,0.0,0.0
639,0.575,449.4948772656543,9,12,1,0.425,0.25588791242739073,0.0,0.0,0.0,0.0
640,0.5916666666666667,451.0610171761252,11,14,2,0.4083333333333333,0.24588483630483926,0.0,0.0,0.0,0.0
641,0.5666666666666667,366.4876230940262,9,14,1,0.43333333333333335,0.26108847203242447,0.0,0.0,0.0,0.0
642,0.475,330.33684148519507,9,14,1,0.525,0.3162072306786261,0.0,0.0,0.0,0.0
643,0.31666666666666665,142.2273510068389,7,10,2,0.6833333333333333,0.4127927626754816,0.0,0.0,0.0,0.0
644,0.44166666666666665,221.10637223449507,9,15,1,0.5583333333333333,0.33680093887435925,0.0,0.0,0.0,0.0
645,0.425,232.43280556669137,8,10,2,0.575,0.3467135552092986,0.0,0.0,0.0,0.0
646,0.5333333333333333,396.3942205047053,8,12,2,0.4666666666666667,0.28100655716505374,0.0,0.0,0.0,0.0
647,0.4,245.2876818163177,4,12,2,0.6,0.36162411695562713,0.0,0.0,0.0,0.0
648,0.7166666666666667,665.9672192949465,9,15,1,0.2833333333333333,0.17059972962452763,0.0,0.0,0.0,0.0
649,0.4083333333333333,207.95275006149922,7,15,2,0.5916666666666667,0.35691430837776617,0.0,0.0,0.0,0.0
650,0.6083333333333333,550.2713714239885,9,12,1,0.39166666666666666,0.23572559545213956,0.0,0.0,0.0,0.0
651,0.6666666666666666,670.8402901197651,9,13,1,0.3333333333333333,0.20059537959524376,0.0,0.0,0.0,0.0
652,0.39166666666666666,195.79359220072763,7,13,2,0.6083333333333333,0.3670325865061297,0.0,0.0,0.0,0.0
653,0.4,158.44840296384626,12,10,2,0.6,0.3625086485193,0.0,0.0,0.0,0.0
654,0.3333333333333333,131.26507744437518,9,9,1,0.6666666666666666,0.40302422988538467,0.0,0.0,0.0,0.0
655,0.5166666666666667,283.0121308494646,11,15,1,0.48333333333333334,0.2914083905458673,0.0,0.0,0.0,0.0
656,0.48333333333333334,231.49963130554355,10,14,1,0.5166666666666667,0.31172043283575934,0.0,0.0,0.0,0.0
657,0.35,184.28822338514001,5,11,3,0.65,0.39215879883077376,0.0,0.0,0.0,0.0
658,0.5916666666666667,468.8260598078393,10,15,1,0.4083333333333333,0.24585137891279085,0.0,0.0,0.0,0.0
659,0.5166666666666667,343.64364860574716,8,14,2,0.48333333333333334,0.29116061909632807,0.0,0.0,0.0,0.0
660,0.675,798.726803367587,9,13,1,0.325,0.19550017080622484,0.0,0.0,0.0,0.0
661,0.4,197.01001632418058,11,10,1,0.6,0.3620200998284102,0.0,0.0,0.0,0.0
662,0.4666666666666667,282.55923060034615,8,14,1,0.5333333333333333,0.3214106400244955,0.0,0.0,0.0,0.0
663,0.4583333333333333,233.21291121697178,11,13,2,0.5416666666666666,0.32670784777799655,0.0,0.0,0.0,0.0
664,0.55,376.4011084899769,9,12,2,0.45,0.27105988029977024,0.0,0.0,0.0,0.0
665,0.24166666666666667,89.94342934081072,6,12,2,0.7583333333333333,0.4593983386474354,0.0,0.0,0.0,0.0
666,0.38333333333333336,259.15960330579816,7,10,1,0.6166666666666667,0.3715375177195739,0.0,0.0,0.0,0.0
667,0.6583333333333333,514.3732909218043,9,15,2,0.3416666666666667,0.20577613645690596,0.0,0.0,0.0,0.0
668,0.525,323.9123000727341,11,14,2,0.475,0.28623110143848185,0.0,0.0,0.0,0.0
669,0.4083333333333333,235.88944787081408,8,9,2,0.5916666666666667,0.35668855136265143,0.0,0.0,0.0,0.0
670,0.55,349.7356784347926,10,13,1,0.45,0.2711404599662772,0.0,0.0,0.0,0.0
671,0.39166666666666666,162.8324138485865,9,14,2,0.6083333333333333,0.3674415192976994,0.0,0.0,0.0,0.0
672,0.5583333333333333,509.1024653554337,9,12,1,0.44166666666666665,0.26578415617874196,0.0,0.0,0.0,0.0
673,0.4,160.7801948844073,10,11,1,0.6,0.36247249053127795,0.0,0.0,0.0,0.0
674,0.39166666666666666,177.6212188138923,9,9,1,0.6083333333333333,0.3672393756052956,0.0,0.0,0.0,0.0
675,0.5416666666666666,377.93279016179616,9,12,1,0.4583333333333333,0.27605559616476905,0.0,0.0,0.0,0.0
676,0.6083333333333333,548.6831077611556,8,14,1,0.39166666666666666,0.23572769199990373,0.0,0.0,0.0,0.0
677,0.49166666666666664,418.1635222628607,10,11,2,0.5083333333333333,0.3059542815124765,0.0,0.0,0.0,0.0
678,0.5416666666666666,528.6664601018646,7,11,1,0.4583333333333333,0.2757551922391368,0.0,0.0,0.0,0.0
679,0.4666666666666667,363.94757133455266,5,14,2,0.5333333333333333,0.32109604784746826,0.0,0.0,0.0,0.0
680,0.48333333333333334,328.57410469440947,7,12,1,0.5166666666666667,0.31121368758741186,0.0,0.0,0.0,0.0
681,0.625,486.67238282479116,10,14,2,0.375,0.22582022278498326,0.0,0.0,0.0,0.0
682,0.5666666666666667,388.6723683857176,9,15,2,0.43333333333333335,0.26102650337168387,0.0,0.0,0.0,0.0
683,0.4083333333333333,191.39122760539937,6,13,2,0.5916666666666667,0.3570790968745228,0.0,0.0,0.0,0.0
684,0.4583333333333333,274.80723111976795,7,14,2,0.5416666666666666,0.3264502882987368,0.0,0.0,0.0,0.0
685,0.4583333333333333,276.86849144714773,8,12,2,0.5416666666666666,0.32643952989386027,0.0,0.0,0.0,0.0
686,0.575,558.4196243613012,10,14,2,0.425,0.25571502675734104,0.0,0.0,0.0,0.0
687,0.5,367.44457217325936,6,14,2,0.5,0.3010856449794893,0.0,0.0,0.0,0.0
688,0.5583333333333333,448.48042887642555,10,13,1,0.44166666666666665,0.26588991638857307,0.0,0.0,0.0,0.0
689,0.35,158.76758091891395,7,11,2,0.65,0.3925036368310728,0.0,0.0,0.0,0.0
690,0.5833333333333334,358.43687775888645,10,15,1,0.4166666666666667,0.2511128518656571,0.0,0.0,0.0,0.0
691,0.6833333333333333,654.2825374320993,10,13,1,0.31666666666666665,0.19061042371366632,0.0,0.0,0.0,0.0
692,0.45,262.97835064703094,8,13,2,0.55,0.33151527577553064,0.0,0.0,0.0,0.0
693,0.4666666666666667,299.7601338377442,7,11,2,0.5333333333333333,0.3213299634991378,0.0,0.0,0.0,0.0
694,0.5916666666666667,463.6006819015454,8,13,1,0.4083333333333333,0.24586095439714573,0.0,0.0,0.0,0.0
695,0.65,537.4644432737367,9,14,2,0.35,0.2107428531354235,0.0,0.0,0.0,0.0
696,0.575,445.5888087204923,7,14,2,0.425,0.25589567851273753,0.0,0.0,0.0,0.0
697,0.525,393.9229235004782,7,13,2,0.475,0.2860128558667967,0.0,0.0,0.0,0.0
698,0.4666666666666667,340.23320655020575,6,11,2,0.5333333333333333,0.3211722188588968,0.0,0.0,0.0,0.0
699,0.5083333333333333,388.12448195368233,10,13,1,0.49166666666666664,0.2960279486862192,0.0,0.0,0.0,0.0
700,0.5833333333333334,469.9750238589442,8,11,2,0.4166666666666667,0.2508493019369107,0.0,0.0,0.0,0.0
701,0.4583333333333333,322.17841557252194,9,10,2,0.5416666666666666,0.326237706420744,0.0,0.0,0.0,0.0
702,0.425,207.2753732163816,7,11,2,0.575,0.3469205343090872,0.0,0.0,0.0,0.0
703,0.6416666666666667,587.5696273766482,7,13,2,0.35833333333333334,0.21567961373029543,0.0,0.0,0.0,0.0
704,0.6416666666666667,522.0056622170684,7,14,1,0.35833333333333334,0.2157648100754863,0.0,0.0,0.0,0.0
705,0.45,263.60418595107575,9,12,2,0.55,0.331511691882584,0.0,0.0,0.0,0.0
706,0.5083333333333333,322.5167111418128,7,14,2,0.49166666666666664,0.2962364121735419,0.0,0.0,0.0,0.0
707,0.55,426.3650514634032,8,13,3,0.45,0.2709359679707788,0.0,0.0,0.0,0.0
708,0.475,322.6636416343864,9,12,2,0.525,0.3162358508913147,0.0,0.0,0.0,0.0
709,0.625,610.2207742190133,7,12,2,0.375,0.22565442801827396,0.0,0.0,0.0,0.0
710,0.35,153.54044480605958,8,11,1,0.65,0.39258831919697124,0.0,0.0,0.0,0.0
711,0.7,554.997038572183,9,15,3,0.3,0.180719428292329,0.0,0.0,0.0,0.0
712,0.6666666666666666,595.5868440204931,9,15,1,0.3333333333333333,0.2006704807590196,0.0,0.0,0.0,0.0
713,0.5166666666666667,422.3366409497269,9,12,2,0.48333333333333334,0.29094487450720696,0.0,0.0,0.0,0.0
714,0.375,207.4422314939548,8,10,2,0.625,0.37691899691887343,0.0,0.0,0.0,0.0
715,0.44166666666666665,255.5045236876119,8,13,2,0.5583333333333333,0.33655942668865824,0.0,0.0,0.0,0.0
716,0.44166666666666665,327.20763352439405,7,9,2,0.5583333333333333,0.3362187406968713,0.0,0.0,0.0,0.0
717,0.4583333333333333,307.3473206000499,8,12,2,0.5416666666666666,0.32629723844923186,0.0,0.0,0.0,0.0
718,0.5,323.03258328834164,7,10,2,0.5,0.3012344437585279,0.0,0.0,0.0,0.0
719,0.375,151.75072418612027,7,15,2,0.625,0.3776186455228364,0.0,0.0,0.0,0.0
720,0.475,325.31397868736457,8,10,2,0.525,0.316225813253876,0.0,0.0,0.0,0.0
721,0.48333333333333334,347.71195799508234,6,12,2,0.5166666666666667,0.3111470785295113,0.0,0.0,0.0,0.0
722,0.5583333333333333,410.7770842783186,8,13,2,0.44166666666666665,0.26597139936939673,0.0,0.0,0.0,0.0
723,0.6,427.1089226364381,7,14,3,0.4,0.2409343416566435,0.0,0.0,0.0,0.0
724,0.45,319.5221635577563,7,12,2,0.55,0.3312479636214858,0.0,0.0,0.0,0.0
725,0.48333333333333334,287.79105755902896,8,13,2,0.5166666666666667,0.31138508443918234,0.0,0.0,0.0,0.0
726,0.39166666666666666,246.90045082052097,5,12,3,0.6083333333333333,0.36661355091802394,0.0,0.0,0.0,0.0
727,0.4666666666666667,280.85077964548185,6,13,1,0.5333333333333333,0.3214191906813355,0.0,0.0,0.0,0.0
728,0.5083333333333333,336.2674153862081,8,12,3,0.49166666666666664,0.29618600250647387,0.0,0.0,0.0,0.0
729,0.5083333333333333,403.9483156769424,6,12,2,0.49166666666666664,0.29598778037718554,0.0,0.0,0.0,0.0
730,0.5,316.42268892986294,7,11,2,0.5,0.3012601493653416,0.0,0.0,0.0,0.0
731,0.525,341.2018086893438,7,14,3,0.475,0.28616890089369207,0.0,0.0,0.0,0.0
732,0.48333333333333334,334.08764942899296,6,12,1,0.5166666666666667,0.31119371752638936,0.0,0.0,0.0,0.0
733,0.4666666666666667,326.7182422560346,5,10,2,0.5333333333333333,0.3212205606781191,0.0,0.0,0.0,0.0
734,0.625,532.1533305519623,6,12,1,0.375,0.22575025321437248,0.0,0.0,0.0,0.0
735,0.44166666666666665,239.4003828120248,6,13,2,0.5583333333333333,0.33666389086124204,0.0,0.0,0.0,0.0
736,0.38333333333333336,177.29139495965524,9,12,2,0.6166666666666667,0.3722435182589183,0.0,0.0,0.0,0.0
737,0.5666666666666667,451.66377760945664,9,13,2,0.43333333333333335,0.2608836580698204,0.0,0.0,0.0,0.0
738,0.5916666666666667,438.0217461296961,7,14,2,0.4083333333333333,0.2459111165984973,0.0,0.0,0.0,0.0
739,0.4583333333333333,267.43295426955393,6,12,2,0.5416666666666666,0.32649013000690785,0.0,0.0,0.0,0.0
740,0.5583333333333333,445.1459168307768,6,13,2,0.44166666666666665,0.2658965676584948,0.0,0.0,0.0,0.0
741,0.525,283.72454086973835,9,13,2,0.475,0.28640486660818953,0.0,0.0,0.0,0.0
742,0.5333333333333333,348.3208662988793,8,13,2,0.4666666666666667,0.2811450790336061,0.0,0.0,0.0,0.0
743,0.575,439.4633834391195,9,14,2,0.425,0.2559081345125145,0.0,0.0,0.0,0.0
744,0.4583333333333333,259.326981889419,10,12,1,0.5416666666666666,0.3265365291645793,0.0,0.0,0.0,0.0
745,0.525,369.4656692066468,9,13,1,0.475,0.2860797221800784,0.0,0.0,0.0,0.0
746,0.5,367.25416898025713,9,15,2,0.5,0.301086206304487,0.0,0.0,0.0,0.0
747,0.6083333333333333,514.5089383497509,7,13,2,0.39166666666666666,0.2357759322297699,0.0,0.0,0.0,0.0
748,0.65,644.1385529277055,7,13,2,0.35,0.2106200218514065,0.0,0.0,0.0,0.0
749,0.6166666666666667,483.1877509975942,12,13,1,0.38333333333333336,0.23082612581416162,0.0,0.0,0.0,0.0
750,0.475,273.5734484021239,9,14,1,0.525,0.3164568051001573,0.0,0.0,0.0,0.0
751,0.4083333333333333,244.50227601278362,7,15,3,0.5916666666666667,0.35662931279699894,0.0,0.0,0.0,0.0
752,0.6083333333333333,403.0408975586562,8,14,1,0.39166666666666666,0.23598999879075833,0.0,0.0,0.0,0.0
753,0.55,452.65945231838924,7,13,2,0.45,0.2708817186503132,0.0,0.0,0.0,0.0
754,0.35833333333333334,173.35762614876685,7,10,2,0.6416666666666667,0.3872941353861902,0.0,0.0,0.0,0.0
755,0.6166666666666667,546.0674502916555,8,13,1,0.38333333333333336,0.23073117126560305,0.0,0.0,0.0,0.0
756,0.35833333333333334,177.27596107631314,9,8,2,0.6416666666666667,0.3872437124870064,0.0,0.0,0.0,0.0
757,0.5083333333333333,316.9546412104182,7,14,2,0.49166666666666664,0.2962580410793101,0.0,0.0,0.0,0.0
758,0.625,572.6762204559716,12,15,1,0.375,0.22569725741757618,0.0,0.0,0.0,0.0
759,0.525,339.89837075324175,9,14,1,0.475,0.28617337023088774,0.0,0.0,0.0,0.0
760,0.5,308.4664094971918,9,14,2,0.5,0.30129254739036104,0.0,0.0,0.0,0.0
761,0.475,363.6633710693278,8,11,2,0.525,0.3160969020519584,0.0,0.0,0.0,0.0
762,0.475,326.22733006953825,8,11,1,0.525,0.3162223917846807,0.0,0.0,0.0,0.0
763,0.5,333.24741038029424,8,13,2,0.5,0.3011967183217512,0.0,0.0,0.0,0.0
764,0.525,382.55297726509383,8,14,1,0.475,0.28604288070673367,0.0,0.0,0.0,0.0
765,0.4166666666666667,234.9941791424171,6,12,2,0.5833333333333334,0.35169495705976117,0.0,0.0,0.0,0.0
766,0.35,141.1642078504874,8,13,1,0.65,0.39281364772503546,0.0,0.0,0.0,0.0
767,0.48333333333333334,366.6232031712837,8,12,2,0.5166666666666667,0.31108807060204424,0.0,0.0,0.0,0.0
768,0.575,444.40589150828094,9,13,2,0.425,0.25589805727231285,0.0,0.0,0.0,0.0
769,0.5166666666666667,363.0640504804163,7,13,2,0.48333333333333334,0.29109870776714186,0.0,0.0,0.0,0.0
770,0.4166666666666667,243.7587083067609,6,11,1,0.5833333333333334,0.35163426258770203,0.0,0.0,0.0,0.0
771,0.375,185.32870851801954,7,10,1,0.625,0.37714674380121793,0.0,0.0,0.0,0.0
772,0.45,225.81017885658719,8,13,2,0.55,0.3317635892798838,0.0,0.0,0.0,0.0
773,0.5916666666666667,502.05447981743697,7,12,2,0.4083333333333333,0.24579514250652368,0.0,0.0,0.0,0.0
774,0.5,301.11481075233826,8,12,2,0.5,0.30132399996876646,0.0,0.0,0.0,0.0
775,0.75,630.0475603464524,10,15,2,0.25,0.150633866645139,0.0,0.0,0.0,0.0
776,0.48333333333333334,327.50683199607425,8,13,1,0.5166666666666667,0.3112176306884381,0.0,0.0,0.0,0.0
777,0.5416666666666666,461.64900950401244,9,12,2,0.4583333333333333,0.27586458631010324,0.0,0.0,0.0,0.0
778,0.4666666666666667,267.56138783986063,6,15,2,0.5333333333333333,0.3214894173850431,0.0,0.0,0.0,0.0
779,0.35833333333333334,159.28282303932252,6,13,1,0.6416666666666667,0.38749558868764034,0.0,0.0,0.0,0.0
